user_id,user_name,game_id,login_datetime,logout_datetime,session_duration
22818f5b-8d37-3344-8878-2844d816bc8f,Suthar Sonkar,4,2019-10-26 00:00:00,2019-10-26 00:31:20,00:31:20
a745156c-d5bc-3b53-95ff-d1c775acfbb4,Hit Pandit,1,2019-10-22 00:00:00,2019-10-22 00:39:20,00:39:20
f52630ce-a707-3144-bf0a-5affbcf6e0ff,Hari Thakur,3,2019-05-21 00:00:00,2019-05-21 00:41:54,00:41:54
4922d2be-8c50-3449-a4ef-5e7012dbb8a2,Milan Vishwakarma,1,2020-05-03 00:00:00,2020-05-03 00:44:29,00:44:29
2095206f-0434-3e7e-ab8c-8b2de6889f8a,Jiger Divedi,3,2018-07-22 00:00:00,2018-07-22 00:45:11,00:45:11
56ca03db-5cc0-35b0-92de-90429326e8af,Subramaniam Devi,4,2020-02-19 00:00:00,2020-02-19 00:31:52,00:31:52
c134d06c-84c6-32c9-9168-ceeefc0309f4,Dharu Maurya,5,2020-03-15 00:00:00,2020-03-15 01:02:45,01:02:45
b49789ea-4e26-3867-a496-1cc37ee0d4c2,Gajpati Kumari,3,2019-10-31 00:00:00,2019-10-31 01:11:28,01:11:28
e39ebdbf-512f-32d5-bae5-561760a8ec2a,Babulal Pandey,2,2019-10-16 00:00:00,2019-10-16 00:56:11,00:56:11
b51e2432-6a5f-3508-846d-922e2b885b51,Vino Kumari,5,2019-04-22 00:00:00,2019-04-22 00:19:39,00:19:39
a265e574-a35d-3135-a2d7-a43435bbf639,Satender Kumar,5,2020-02-05 00:00:00,2020-02-05 00:29:17,00:29:17
3b47fef6-0729-3ce1-8543-f73953cff693,Batakrushna Thakur,3,2020-02-10 00:00:00,2020-02-10 00:15:12,00:15:12
8989db2f-3627-3430-b8ec-a18cf865784d,Narandra Maurrya,1,2019-04-05 00:00:00,2019-04-05 00:32:09,00:32:09
11fb3b59-b572-3e4c-8364-04c6ea3971c7,Janam Seth,5,2020-03-03 00:00:00,2020-03-03 00:20:26,00:20:26
f89e3dd3-994b-37ba-8b42-b65b50d2340a,Gopalsingh Thakur,1,2018-06-10 00:00:00,2018-06-10 00:39:34,00:39:34
c223abaa-9558-3dd1-8f1b-6febe92650a2,D R Pratap,4,2018-12-17 00:00:00,2018-12-17 00:57:24,00:57:24
c17cea9d-922d-37c3-9b9a-7d33790c01b9,Daleep Srivastav,2,2020-03-16 00:00:00,2020-03-16 00:39:11,00:39:11
46288e28-4d7f-3a5f-b3f6-e5dc05bc853a,Jannu Pandit,3,2019-04-15 00:00:00,2019-04-15 00:53:07,00:53:07
739c2d1c-99b8-3780-abb1-ebfbff90b1ac,Laxmi Priya Sonkar,3,2018-07-22 00:00:00,2018-07-22 00:47:28,00:47:28
6df8f791-bad0-3972-9af5-df510c13689a,Shresthi Rajput,1,2018-12-28 00:00:00,2018-12-28 00:21:12,00:21:12
6501928e-3ad6-36b4-8bc4-e8ca9c14f166,Mansa Rao,3,2019-04-24 00:00:00,2019-04-24 00:37:19,00:37:19
9381d928-4d20-371b-9ed1-e4e251c4c034,Hansini Pandey,4,2020-02-05 00:00:00,2020-02-05 00:51:42,00:51:42
1e91af09-df85-3893-982d-bf4f90edfa04,Rubina Devi,2,2020-04-02 00:00:00,2020-04-02 00:34:58,00:34:58
799acb71-c7fb-398a-b51e-b10e8b10b870,Sairul Srivastav,2,2019-06-18 00:00:00,2019-06-18 01:00:10,01:00:10
c3e90940-220b-3898-90fb-4439a2e1fa53,Syeed Singh,1,2019-11-01 00:00:00,2019-11-01 00:48:19,00:48:19
b2db124e-9850-3c02-8f0f-6ffd0bbfb74e,Samee Thakur,4,2019-10-30 00:00:00,2019-10-30 00:43:33,00:43:33
8c0c014a-4deb-3bb6-a855-89c708302981,Shagun Rajput,4,2018-08-30 00:00:00,2018-08-30 01:08:34,01:08:34
2c2759a5-f9f8-3f72-8ac1-a16548e41e4e,Sajal Pandey,4,2020-05-23 00:00:00,2020-05-23 00:32:39,00:32:39
e9326f15-58b1-3f81-899b-e1c68f0966bb,Aslm Srivastav,1,2018-09-15 00:00:00,2018-09-15 00:18:09,00:18:09
9756184f-a62f-3a77-ab57-0be180be5406,Sherkhan Rajput,2,2019-01-28 00:00:00,2019-01-28 00:59:54,00:59:54
3e3a7fe2-add8-3dd0-88c8-a50d7dbc81e6,Hadish Srivastav,4,2019-02-16 00:00:00,2019-02-16 01:03:01,01:03:01
014968e0-a02e-3d01-85c4-fa9f169e050c,Shivang Gupta,1,2018-11-28 00:00:00,2018-11-28 00:34:20,00:34:20
ddd5f542-b577-34e8-839a-cbaa7efe7491,Dastagir Divedi,5,2019-10-10 00:00:00,2019-10-10 01:10:38,01:10:38
8585bc78-5a18-373f-abb3-80bd4b566428,Muddassir Tiwari,3,2019-02-11 00:00:00,2019-02-11 00:45:38,00:45:38
c3331f94-c0c8-31f9-940c-791ac3881af5,Shuvendu Gupta,5,2018-12-13 00:00:00,2018-12-13 00:19:01,00:19:01
09de5883-837c-32fa-a42a-6e443d5af853,पुजा Rao,5,2019-03-14 00:00:00,2019-03-14 01:02:24,01:02:24
713f6e2e-d5c7-30e0-a5a7-cb3d1d46a91a,प्रकाश Yadav,4,2018-09-28 00:00:00,2018-09-28 01:08:03,01:08:03
7ec85778-0b79-3be8-9535-802883e7ad69,Saketh Singh,2,2018-11-13 00:00:00,2018-11-13 01:04:35,01:04:35
2026475e-14d1-33d4-872d-32da2d071682,Sahdeo Tiwari,5,2019-05-21 00:00:00,2019-05-21 00:50:13,00:50:13
256b8ac5-0e6f-36b9-91f1-252a4636e2f6,Shyamala Thakur,4,2019-09-23 00:00:00,2019-09-23 01:14:06,01:14:06
01b34925-3e2a-3200-869c-caf424296419,Muthulakshmi Rajput,5,2018-06-20 00:00:00,2018-06-20 01:09:37,01:09:37
5cf4beb3-3949-3183-ba35-8a3e83763da7,Dev Kumar Gupta,5,2018-07-14 00:00:00,2018-07-14 00:28:29,00:28:29
2f8b59f0-3986-3dd2-aa29-72dd103b5c2d,Sunkara Kumari,4,2019-12-07 00:00:00,2019-12-07 01:07:46,01:07:46
363943c9-699a-3493-b774-ee52e1ffe569,Kumer Mishra,3,2020-03-04 00:00:00,2020-03-04 00:24:43,00:24:43
853013d4-b20b-31a1-bf8f-a48beadb70b9,Tukai Pandit,4,2019-11-30 00:00:00,2019-11-30 00:55:22,00:55:22
3631edcb-0213-367f-83f6-677e5c00949b,Sareef Mishra,3,2018-07-05 00:00:00,2018-07-05 00:28:23,00:28:23
49e643b7-a586-356d-aa26-814716ef896e,Sumir Thakur,2,2018-09-01 00:00:00,2018-09-01 00:50:52,00:50:52
2ac066a3-603a-3f6f-b639-a990893e116e,Anugrah Sonkar,5,2018-12-09 00:00:00,2018-12-09 00:16:19,00:16:19
5291df77-ab17-3f24-8ce8-3201e588b3ce,Satvir Rao,1,2018-09-22 00:00:00,2018-09-22 01:07:23,01:07:23
667fbc55-b31c-3900-969c-3397e1df8cd2,Siama Devi,4,2020-04-25 00:00:00,2020-04-25 00:40:17,00:40:17
d84f1acd-a339-3d89-8cfe-3c5d3753fd0b,Ayan Yadav,5,2019-04-27 00:00:00,2019-04-27 00:38:40,00:38:40
85210697-62b1-3b8e-a5cd-826df7df4498,Maruf Tiwari,5,2020-01-17 00:00:00,2020-01-17 01:10:08,01:10:08
39227652-191b-35b6-b0e1-81fefd57494b,Vikey Gupta,2,2018-10-03 00:00:00,2018-10-03 00:51:05,00:51:05
8027bbea-7e5d-3956-a52a-f350c91a9545,Mahendar Pandey,5,2018-09-28 00:00:00,2018-09-28 00:35:07,00:35:07
4b718b4b-482a-3fe7-9436-ca2e8f73fbf2,Gajanana Rajput,2,2018-08-16 00:00:00,2018-08-16 01:10:52,01:10:52
a56c8aa1-1cc7-3af2-945c-15c3a1c1cd35,Hardeep Singh Kumari,2,2020-05-23 00:00:00,2020-05-23 01:00:17,01:00:17
ac980895-a01b-380a-8c7f-8b596dcedea1,चन्दन Rao,1,2020-03-26 00:00:00,2020-03-26 00:30:48,00:30:48
59dc021b-fef5-3112-82ba-27a37e3d8b59,Vijendra Singh Devi,2,2020-03-14 00:00:00,2020-03-14 00:36:33,00:36:33
b9b68b67-44b0-3701-9798-4bfce9cb994f,Gyasuddin Sonkar,2,2018-11-18 00:00:00,2018-11-18 00:58:39,00:58:39
c5ed6271-2a38-323c-bb3d-62a2e4df02a9,Tejash Vishwakarma,3,2019-12-24 00:00:00,2019-12-24 00:43:01,00:43:01
a9f4d7d7-96b2-32df-9d16-ffc11f19c866,Md Sultan Thakur,3,2019-06-17 00:00:00,2019-06-17 00:47:57,00:47:57
b6446b84-bd48-30c4-b91a-d1f81b19f1a3,राजन Mishra,3,2020-03-14 00:00:00,2020-03-14 00:21:34,00:21:34
58ce4212-e922-3308-b455-b7f5a1fd04bc,Cutexx Rai,3,2019-05-28 00:00:00,2019-05-28 00:29:48,00:29:48
cd4888f7-7644-3633-8a06-00c6e1d44824,Uday Maurya,3,2019-09-06 00:00:00,2019-09-06 00:54:06,00:54:06
d3304383-a233-3bb6-8c8b-fd370faecfba,Ramaswamy Divedi,4,2018-07-29 00:00:00,2018-07-29 01:00:53,01:00:53
7b735c41-5b61-3d1a-911c-10dc046090a3,Anandhan Divedi,1,2019-03-30 00:00:00,2019-03-30 01:12:38,01:12:38
0e73fdbc-5c65-3551-a939-9f21fb9e7d76,Nuralam Mishra,4,2019-09-24 00:00:00,2019-09-24 01:04:13,01:04:13
444dc277-2f94-35f8-8713-8e5099391664,Akeel Thakur,1,2019-01-29 00:00:00,2019-01-29 00:26:00,00:26:00
7dc91d0c-a66f-3750-9f78-36ffaf84c26c,Zoheb Rao,1,2019-01-05 00:00:00,2019-01-05 00:57:23,00:57:23
80699c6d-af43-36d6-8b45-eb0356a578b8,Pinal Singh,2,2020-01-11 00:00:00,2020-01-11 01:00:31,01:00:31
c930a33c-7152-3703-b32a-c117c2b1b44a,Anit Kumari,1,2019-01-06 00:00:00,2019-01-06 00:15:48,00:15:48
e50af0b3-1fe5-3541-a98e-f059cbb61150,Kohinur Pratap,5,2019-05-04 00:00:00,2019-05-04 00:45:50,00:45:50
74d933f2-8310-3a29-a32d-7faef9d93dbc,Piryanka Kumari,4,2019-02-19 00:00:00,2019-02-19 00:18:49,00:18:49
19628809-945c-3d31-afd3-7abe66b8c3c7,Sayam Pandey,4,2019-12-22 00:00:00,2019-12-22 00:31:20,00:31:20
772d50bf-edd2-348a-b270-ff540dd4410b,Bhanumati Devi,2,2020-05-24 00:00:00,2020-05-24 00:38:03,00:38:03
52320584-031f-38aa-aacc-87cd6647df9b,O P Rajput,4,2019-08-22 00:00:00,2019-08-22 01:15:47,01:15:47
29501933-be5e-314d-a74a-bd4a0fa0ef52,Misba Thakur,2,2018-09-22 00:00:00,2018-09-22 01:02:34,01:02:34
18ed91f8-e4d1-328a-ba15-c685aaf1b860,Antu Singh,3,2019-05-16 00:00:00,2019-05-16 00:32:29,00:32:29
2e236fe6-19b4-3892-89d9-4faffcd5df34,Dav Rajput,5,2018-07-02 00:00:00,2018-07-02 01:04:31,01:04:31
868fe03f-7b59-380d-8e6e-bb07eed30e35,Virender Singh Rajput,2,2019-03-26 00:00:00,2019-03-26 00:19:30,00:19:30
33a9026d-9b05-3503-84d9-cfa2febeb64b,सुरज Tiwari,1,2020-05-22 00:00:00,2020-05-22 00:23:17,00:23:17
f902e25f-7c23-3038-8eb9-3bb2ae311654,Ranku Mishra,4,2018-07-25 00:00:00,2018-07-25 00:58:24,00:58:24
4349e7f8-4ac9-38d3-88ad-e46a77b5c6d5,Akancha Srivastav,5,2019-02-25 00:00:00,2019-02-25 00:30:31,00:30:31
46a630d7-dfe9-32bb-8839-106fe8d9468e,Bale Thakur,5,2019-05-19 00:00:00,2019-05-19 01:05:00,01:05:00
9cc9102c-9dff-3d30-a6ed-3db58d011353,Thoker Maurrya,2,2018-12-04 00:00:00,2018-12-04 00:49:59,00:49:59
79a7765b-7e8e-3ffb-b5de-69e83127e44f,Makrand Mishra,5,2019-08-23 00:00:00,2019-08-23 00:37:37,00:37:37
25f1b591-ec38-3ba4-bb8d-1f3fd9cce44f,Yathish Rao,2,2018-08-22 00:00:00,2018-08-22 00:36:27,00:36:27
3cc6948a-bdc5-39ec-9a99-95f3ab830c9f,Yerra Thakur,1,2018-09-26 00:00:00,2018-09-26 00:40:10,00:40:10
cfd80138-108b-305a-8a00-6d55cb612a36,Dechen Divedi,5,2019-11-20 00:00:00,2019-11-20 01:14:07,01:14:07
63e6d069-af4f-3178-a223-f30171ba978d,Uttam Kumar Gupta,3,2019-05-07 00:00:00,2019-05-07 00:57:26,00:57:26
af3b2d96-ab4e-3784-8a85-42ff8cc5c529,Chayanika Divedi,2,2019-05-16 00:00:00,2019-05-16 01:07:08,01:07:08
00878f10-9f41-3b2e-bcf8-839d0fb4c36a,Chiyaan Sonkar,4,2018-09-28 00:00:00,2018-09-28 00:38:14,00:38:14
2483d2ad-1819-3b1c-9130-3ac65a902f3b,Jiten Divedi,4,2019-06-18 00:00:00,2019-06-18 00:21:19,00:21:19
555d409d-35b9-3e87-983c-0cac93e4ef8d,Bhavan Maurrya,2,2019-06-23 00:00:00,2019-06-23 00:16:37,00:16:37
d521f7fb-3c75-30cc-8d82-06fdd3e25a87,अशोक Pandey,5,2019-05-09 00:00:00,2019-05-09 00:46:16,00:46:16
e70dae3f-40bd-308a-aa15-636c66b9188f,Dayalu Rajput,3,2019-03-09 00:00:00,2019-03-09 00:48:36,00:48:36
7d19e64a-403e-3434-90d4-0f556c207a23,Bhagirth Rajput,5,2018-06-11 00:00:00,2018-06-11 00:48:21,00:48:21
bfb39cfc-c619-341e-8a73-989681b50fba,Arbaaz Divedi,5,2019-08-07 00:00:00,2019-08-07 00:37:26,00:37:26
14b3217d-7c84-3264-a383-048d121ca13c,Md Rehan Gupta,4,2019-12-14 00:00:00,2019-12-14 00:20:42,00:20:42
435af35f-5038-3ea5-9fe9-f1912f4967b4,Tamana Tiwari,5,2019-06-27 00:00:00,2019-06-27 00:35:18,00:35:18
5e08a306-5f86-350a-9499-6b8f822fe8a5,Charulata Rao,5,2019-03-25 00:00:00,2019-03-25 00:50:49,00:50:49
6c5c95fd-5783-3e0c-8c2b-d5fe51a32b32,Qayyum Rai,1,2019-06-04 00:00:00,2019-06-04 00:30:46,00:30:46
8c72861c-b265-34cb-b35b-954ae6fef69e,Subrajit Divedi,1,2019-06-19 00:00:00,2019-06-19 01:00:06,01:00:06
77e2e165-0f7d-3c79-8fbe-e86921cc5411,Kesang Pandit,4,2019-04-22 00:00:00,2019-04-22 01:07:51,01:07:51
1ec7a65f-7ae1-387c-b0ee-97da78632e70,Harikrishnan Pandey,5,2019-05-26 00:00:00,2019-05-26 00:25:22,00:25:22
7461303a-647c-3480-abf8-8eed595a31d1,Shabnum Rao,3,2019-08-30 00:00:00,2019-08-30 01:15:21,01:15:21
77ab1bc6-5346-3651-b199-429c5bb1ab46,Karthik Maurrya,4,2019-03-31 00:00:00,2019-03-31 00:54:29,00:54:29
4e227eaa-863c-335e-a14d-b43d2b1a60ee,Ketaki Tiwari,1,2019-11-03 00:00:00,2019-11-03 00:35:26,00:35:26
be658f0a-5c01-3cf2-a9d4-b59d836633a4,Chanchareek Rao,2,2018-11-03 00:00:00,2018-11-03 00:20:16,00:20:16
cfa35d6e-2ce1-386c-8c2f-ae45ced6e429,Mehraj Gupta,2,2018-09-11 00:00:00,2018-09-11 01:15:05,01:15:05
7d102263-fa1d-39b6-96a4-ea3ab7765821,Md Gulam Rao,3,2019-07-30 00:00:00,2019-07-30 00:51:04,00:51:04
756bd15d-90b3-3162-87c1-094971f84b9e,Srithar Divedi,2,2019-04-15 00:00:00,2019-04-15 00:20:02,00:20:02
ca6eec86-9370-32be-a55e-1e47331dd6bb,Sanket Tiwari,2,2020-01-04 00:00:00,2020-01-04 00:22:23,00:22:23
9c9d5876-c642-3a0b-827b-448f7f0c41bc,Ghuran Rai,2,2019-03-09 00:00:00,2019-03-09 00:21:46,00:21:46
97fb50cb-c75c-368f-a4de-d07a553128ce,Imtayaz Gupta,2,2019-04-26 00:00:00,2019-04-26 00:36:14,00:36:14
6f6100e3-4bc9-339d-9a26-161470323feb,Satha Maurrya,4,2019-08-20 00:00:00,2019-08-20 00:26:46,00:26:46
f7bd08f2-f023-3899-a543-6348c4a1a7fb,Mangilal Kumar,4,2018-09-26 00:00:00,2018-09-26 00:29:24,00:29:24
6af78f9e-6907-3c82-8959-0cd0aae6fd9e,Trinadh Tiwari,2,2019-10-24 00:00:00,2019-10-24 00:37:28,00:37:28
ca5c2d0f-659e-3466-8baa-1492a284a0ad,Sheenu Sonkar,2,2020-02-23 00:00:00,2020-02-23 01:01:46,01:01:46
e1226826-7a4d-36df-8103-5bdf3ea0dfdf,Shahnawaz Vishwakarma,3,2019-08-01 00:00:00,2019-08-01 00:57:51,00:57:51
0b997c7b-3f3c-3159-8449-477e7b19b114,Chirantan Mishra,3,2019-01-13 00:00:00,2019-01-13 01:06:31,01:06:31
259fedc0-ec91-37c8-a987-8f35b83f34d9,Bidya Mishra,4,2019-11-28 00:00:00,2019-11-28 01:09:50,01:09:50
4258a13a-fa4f-3b3c-b16b-c5c4ba670742,Kesar Thakur,2,2019-04-11 00:00:00,2019-04-11 01:05:49,01:05:49
39673be0-26e6-3f21-ba32-dcebb9348886,Istakar Tiwari,3,2020-03-12 00:00:00,2020-03-12 00:30:32,00:30:32
c77d3e9e-0a11-3292-95d3-e143d68862f9,Goyal Pandey,1,2018-06-20 00:00:00,2018-06-20 00:42:20,00:42:20
73488d16-36d8-39fc-b27b-89efe8b472f8,Akil Vishwakarma,1,2019-09-16 00:00:00,2019-09-16 00:41:06,00:41:06
b243687d-93cb-3c3b-8459-a55c6b362329,Tejashree Vishwakarma,1,2019-03-28 00:00:00,2019-03-28 00:32:47,00:32:47
4de70587-4104-34d0-9879-e77a1a4fb022,Abhisekh Vishwakarma,4,2019-01-21 00:00:00,2019-01-21 00:45:13,00:45:13
8937b219-f7fa-39fb-a756-98e4a86ba53c,Thangaraj Yadav,5,2019-10-07 00:00:00,2019-10-07 00:59:29,00:59:29
a532db63-29ac-3c5c-8b33-aedf32942b90,Laxman Singh,3,2019-03-13 00:00:00,2019-03-13 01:01:42,01:01:42
3040a6bb-71bf-300e-a724-93bae2d89fb6,Satheesh Vishwakarma,3,2019-01-27 00:00:00,2019-01-27 01:05:08,01:05:08
31e7d4eb-11e8-3a0c-bda0-c58b9b1bb288,Radhe Tiwari,5,2019-12-19 00:00:00,2019-12-19 01:06:00,01:06:00
0f092bd0-5b42-3777-97e0-4a24596dce00,Praveen Singh,3,2020-03-05 00:00:00,2020-03-05 00:56:01,00:56:01
64407cfa-46f7-30af-ac36-c063827675c6,Raxit Kumar,1,2020-04-28 00:00:00,2020-04-28 00:25:44,00:25:44
597d421f-82f8-382d-9695-c7431f3d99b9,Safvan Sonkar,5,2018-11-25 00:00:00,2018-11-25 01:04:11,01:04:11
597d475e-e7d2-314b-8eda-b88871b7199a,Mujakkir Yadav,4,2019-10-06 00:00:00,2019-10-06 00:28:33,00:28:33
33fddd5a-a24c-3233-bf53-2ddad305a874,Jhasketan Gupta,5,2018-06-06 00:00:00,2018-06-06 00:31:36,00:31:36
f9ea85de-1033-33e4-9c34-d1bab6cb1512,Manamohan Srivastav,5,2018-05-25 00:00:00,2018-05-25 00:38:00,00:38:00
dc6a24c0-f34e-3bc5-b823-6974ca2423f9,Dileswar Rao,3,2019-12-04 00:00:00,2019-12-04 00:56:10,00:56:10
b020ddd6-c219-3b46-a8a4-5d9de9f44728,Jubin Kumar,2,2018-12-31 00:00:00,2018-12-31 00:15:38,00:15:38
9a1ceb18-8f85-3e26-ab33-620d370e296f,Wakil Seth,2,2020-03-28 00:00:00,2020-03-28 00:41:01,00:41:01
aa62f581-ac0d-3f5f-9bf5-759f6935f00b,Malappa Seth,4,2019-09-04 00:00:00,2019-09-04 00:16:44,00:16:44
ded51ddb-a2a7-3f90-8634-6c57fbfa8b3d,Charusheel Gupta,5,2019-04-10 00:00:00,2019-04-10 00:52:21,00:52:21
fd9670f8-5816-371c-8012-fea07c308886,Varatha Rao,4,2019-11-30 00:00:00,2019-11-30 00:52:07,00:52:07
041ea2d9-0744-3891-9197-03cbcf997f86,Anwar Khan Tiwari,3,2018-10-24 00:00:00,2018-10-24 00:26:19,00:26:19
92aee5a8-6c26-3ab7-be09-0455d516398c,Chunchun Tiwari,5,2019-06-09 00:00:00,2019-06-09 00:42:25,00:42:25
d3e6462d-c756-3db1-b914-44a643e067d1,Hapijul Devi,5,2020-04-15 00:00:00,2020-04-15 00:33:40,00:33:40
716a23c5-e110-39da-adfe-e8d775566a51,Reyajul Divedi,4,2019-10-25 00:00:00,2019-10-25 00:51:13,00:51:13
28959a81-1724-303a-874e-7006c8dd02aa,Atahar Thakur,2,2020-01-07 00:00:00,2020-01-07 01:00:43,01:00:43
8dd5c0e8-f6aa-30cf-83af-29bca99cdaeb,Sagen Vishwakarma,5,2019-11-16 00:00:00,2019-11-16 00:17:55,00:17:55
46204c14-e057-3f0f-9ab3-1100f7da37f2,Sheetala Pandey,5,2018-05-22 00:00:00,2018-05-22 00:28:29,00:28:29
1b86f09d-b788-3fe4-ba86-da22b3dad307,Lovely Vishwakarma,5,2020-01-07 00:00:00,2020-01-07 00:19:06,00:19:06
7e68ccde-6ee4-34dc-964b-90c41fef9cb1,Javitri Kumari,3,2019-06-11 00:00:00,2019-06-11 00:39:16,00:39:16
4cab2561-55bc-364f-a4aa-17918962463c,Babu Lal Singh,2,2020-01-21 00:00:00,2020-01-21 00:29:03,00:29:03
1a692770-9c2a-3262-8926-7a028d50eaa5,Suji Pandit,1,2019-09-02 00:00:00,2019-09-02 00:50:09,00:50:09
e51f4555-4579-36bc-8478-39ed87c4c87a,Sanoj Kumar Rajput,4,2019-10-09 00:00:00,2019-10-09 00:55:26,00:55:26
8450acd6-52fa-3f44-83e3-913363c6c31d,Jwngsar Seth,2,2019-01-12 00:00:00,2019-01-12 00:58:28,00:58:28
0e569c48-a7b0-376e-96c5-cbac8604e4e2,Dhyanendra Rai,5,2020-01-13 00:00:00,2020-01-13 00:38:27,00:38:27
c85fc439-25b4-3adb-a28a-d450a8aee155,Sarathi Tiwari,5,2019-01-31 00:00:00,2019-01-31 00:24:46,00:24:46
b7360cae-9e52-3d0a-a9f6-3c9e9740fa41,Kaptan Srivastav,3,2018-08-30 00:00:00,2018-08-30 01:11:26,01:11:26
a5464cf1-736b-3706-b51d-ec882d264862,Kamalesh Mishra,5,2019-06-16 00:00:00,2019-06-16 01:08:23,01:08:23
8c743633-7357-31f0-895f-980b725d9210,Babon Mishra,1,2019-01-14 00:00:00,2019-01-14 00:21:13,00:21:13
dcc38aef-3ac4-344f-8b35-d18308d7a79b,Madhumita Singh,4,2020-03-22 00:00:00,2020-03-22 00:27:29,00:27:29
a3ae75e5-a2bd-35be-ae45-419e1221a042,Hareshbhai Sonkar,2,2020-01-07 00:00:00,2020-01-07 00:57:21,00:57:21
2640d6a6-247c-392e-8499-83d275c6c28b,Vedha Rajput,2,2019-03-18 00:00:00,2019-03-18 01:08:25,01:08:25
a3bb40f5-3c25-327f-8215-7014d12ddb5c,Priyanka Rai,2,2018-07-27 00:00:00,2018-07-27 00:53:19,00:53:19
cd89b8ff-7bee-33e7-9789-42047a961faf,Deenabandhu Gupta,3,2019-03-22 00:00:00,2019-03-22 01:04:40,01:04:40
03391275-447c-3279-83ab-1d5245e52f5e,Aishwarya Gupta,1,2020-03-13 00:00:00,2020-03-13 00:26:26,00:26:26
8d1baabe-f1d7-3fe7-b0b6-04b12c8edb0e,Prithivi Pandey,3,2018-08-03 00:00:00,2018-08-03 01:03:00,01:03:00
f7476666-8079-3f59-940c-d050bd402f7a,स्वप्निल Divedi,4,2019-12-10 00:00:00,2019-12-10 00:35:10,00:35:10
6d915529-4a22-3a6a-b0c5-b98d6b0224ea,Najim Sonkar,5,2019-08-23 00:00:00,2019-08-23 00:46:20,00:46:20
198a7b54-0791-3af2-885c-05293f63bfaa,Princ Sonkar,2,2020-03-23 00:00:00,2020-03-23 01:03:07,01:03:07
01da4381-c8b4-31b0-8740-1ff3a36145b4,Mominul Pandit,2,2019-07-11 00:00:00,2019-07-11 00:51:03,00:51:03
53fc2d0e-dce0-3bc1-9d5b-d27cbffd5b66,Lakhan Lal Maurrya,2,2020-05-14 00:00:00,2020-05-14 01:15:52,01:15:52
ee46726f-b4ea-3913-afe0-2037a373ab43,Anup Divedi,5,2019-07-01 00:00:00,2019-07-01 00:48:12,00:48:12
fd5939dc-492b-363d-9ec8-cab0e71f09e3,Giriraaj Rao,4,2019-06-19 00:00:00,2019-06-19 00:28:36,00:28:36
21ff18a4-50e2-3351-b129-5ba791b43bd3,Ishwarlal Rao,2,2018-06-16 00:00:00,2018-06-16 01:04:07,01:04:07
eb54cc4f-96ac-3fec-a723-c0526a54c11f,Qadri Sonkar,2,2019-07-27 00:00:00,2019-07-27 01:11:30,01:11:30
59a5b057-e91a-38f7-8887-d966d2ec426e,Julekha Pratap,2,2019-05-01 00:00:00,2019-05-01 00:23:29,00:23:29
a1b72950-cee3-3d31-9761-c41b954bafca,Akshra Kumar,3,2020-02-15 00:00:00,2020-02-15 00:56:24,00:56:24
1dea147a-ae63-30e7-94dc-5d99c4c213c5,Thippesh Maurya,2,2020-05-02 00:00:00,2020-05-02 00:41:33,00:41:33
8d71fb92-205c-3b50-9357-c5aee40dcf87,Charmi Vishwakarma,5,2019-01-14 00:00:00,2019-01-14 01:12:15,01:12:15
9d767873-09cc-3119-b942-cd9a84dfbc8b,Shahjad Srivastav,5,2020-01-01 00:00:00,2020-01-01 01:07:23,01:07:23
eac8b24f-ec78-3174-b50d-90d52c24a6c0,Nupur Srivastav,3,2018-06-03 00:00:00,2018-06-03 01:11:32,01:11:32
dafdf70e-087e-3f98-9340-1cfd731de7da,Sher Bahadur Tiwari,4,2019-08-19 00:00:00,2019-08-19 00:36:06,00:36:06
fa174153-d9fb-30b8-be87-10dd9a5646f9,Tulshi Maurya,5,2019-11-20 00:00:00,2019-11-20 01:05:50,01:05:50
78e993a9-1abc-3112-ac20-c372b20c3d16,Sooraj Devi,1,2019-07-11 00:00:00,2019-07-11 01:03:26,01:03:26
6fb8ae0e-7901-3989-9691-70f66df82ec3,गुडडू Yadav,5,2019-03-26 00:00:00,2019-03-26 01:11:00,01:11:00
1d03be38-a209-3d87-aaf6-2d1ad2e95a5d,Lalsinh Thakur,1,2020-03-19 00:00:00,2020-03-19 00:50:09,00:50:09
7909f366-6f85-3021-8fa5-c4d877ac15d6,Thanesh Rajput,4,2019-05-28 00:00:00,2019-05-28 01:11:25,01:11:25
a392773d-e7b8-3297-997d-c2e93a9840fc,Havisha Srivastav,3,2018-09-08 00:00:00,2018-09-08 00:54:10,00:54:10
de74e18f-f339-38c8-8539-80c3d5302207,Ajim Singh,4,2020-01-18 00:00:00,2020-01-18 00:25:10,00:25:10
ae570b99-b071-3e90-ad14-fe62950ca7cb,Rajakumar Thakur,1,2019-04-21 00:00:00,2019-04-21 00:54:28,00:54:28
ece82a3e-21e6-3145-a29a-4a4186951404,Sarbjeet Tiwari,4,2018-08-07 00:00:00,2018-08-07 00:43:59,00:43:59
415a35fa-5af2-3684-9620-15e255be7de7,Masrat Seth,3,2018-07-21 00:00:00,2018-07-21 00:21:24,00:21:24
b5c7c546-2e3b-3436-8951-52b33862ce5e,Sukanta Kumari,1,2020-02-20 00:00:00,2020-02-20 00:27:21,00:27:21
fce33eb2-6142-3dc3-bbff-28259303529b,Sarswati Rai,3,2018-11-27 00:00:00,2018-11-27 00:34:32,00:34:32
